3672,1341,1026,1393,893,813,2312,860,1448,1189
4455,1457,1010,1333,770,679,1833,867,1568,1230
2222,724,700,1095,576,519,1731,553,976,911
3935,1513,1351,1483,1171,1079,2087,1217,1924,1661
3773,1353,1125,1335,975,866,1913,975,1735,1404
11370,3119,1830,2715,1624,1229,3820,1834,2818,1941
2606,1025,1167,1307,1021,962,2160,959,1628,1568
9287,2569,1419,2375,1333,927,3433,1407,2283,1549
5919,1742,1203,1638,965,786,2546,1043,1561,1279
2740,1014,805,1069,753,669,2064,795,1272,1187
2484,964,916,1029,785,750,1687,800,1472,1320
2411,986,775,996,717,645,1865,838,1312,1150
2299,915,955,1069,777,749,1641,767,1429,1332
3643,1462,1209,1441,1132,1028,2060,1103,1961,1657
2352,831,816,1049,679,637,2066,581,1046,989
2041,848,751,959,667,701,2089,645,1142,1083
16535,4565,2477,3734,2113,1343,5092,2264,3531,2324
5489,1635,1014,1650,921,779,2572,921,1349,1160
2775,1118,930,1628,789,767,2042,817,1366,1165
8492,2336,1386,2081,1295,858,3370,1282,2050,1388
1993,888,738,1022,709,684,1866,739,1252,1164
3684,1183,800,1211,724,593,2122,776,1264,1163
13655,3605,2030,2973,1661,1195,4546,1928,2723,1695
2410,973,928,1086,722,665,1820,664,1125,1021
1975,763,745,1004,621,604,1865,553,1006,993
2506,1014,900,1038,779,784,2017,848,1400,1311
3515,1181,864,1117,737,607,2116,707,1205,1069
3764,1328,1159,1348,1016,854,2031,963,1715,1430
1876,816,812,1032,713,616,1707,599,1191,1095
2034,756,665,1053,638,605,1637,620,1027,978
11115,3522,2087,2785,1910,1442,3763,1974,2867,2160
3955,1146,717,1156,646,540,1921,727,1217,964
2275,983,846,1278,778,763,2005,821,1327,1140
16950,4524,2583,3568,2240,1672,5054,2509,3683,2465
14972,4226,2561,3172,2188,1626,4473,2361,3327,2395
3210,1292,1054,1282,866,793,2077,857,1468,1325
12485,4048,2609,3119,2202,1585,4331,2156,3105,2359
19537,5035,2891,4341,2498,1734,5759,2753,4286,2838
2198,1011,881,1091,796,759,1881,758,1312,1141
1804,656,648,932,501,512,1880,484,932,835
2134,815,738,939,637,601,1939,630,1172,1073
2545,861,762,979,618,585,2019,666,1185,1068
11373,3164,1825,2551,1655,1192,4175,1819,2615,1909
29984,7757,4407,6479,3690,2435,8245,4245,6008,3750
3594,1050,890,1287,762,605,2315,672,1148,968
2716,1050,840,1147,761,744,2436,784,1393,1298
1961,782,765,968,612,631,1904,581,1019,943
2562,969,967,1025,652,638,1622,653,1048,1014
1977,799,790,959,632,621,1501,540,885,968
2275,921,916,1056,702,658,1762,681,1137,897
2620,937,1008,1119,758,775,2024,629,1066,1115
3339,1079,1084,1152,893,830,1872,870,1302,1224
1916,703,770,830,630,538,2020,550,986,892
16866,4287,2474,3554,2101,1470,4999,2412,3555,2282
2172,927,912,1121,717,758,1948,645,1118,1108
2202,834,828,860,606,580,2360,555,892,764
1955,876,781,1067,645,668,1864,621,988,979
5256,1537,1068,1602,878,732,2738,940,1488,1240
2495,980,876,1228,696,636,2045,603,973,946
2315,940,855,1133,712,643,2131,642,1088,961
2299,769,698,882,577,501,2054,518,865,830
1468,687,641,744,530,532,1756,532,930,846
12324,3281,1933,3014,1687,1054,4265,1769,2779,1804
1871,741,739,1031,637,554,2034,637,1097,969
1658,617,632,799,538,490,1760,507,851,789
3236,1277,1043,1171,816,759,1987,786,1278,1122
3042,1188,877,1472,828,770,2096,806,1394,1303
9691,2631,1463,2392,1276,937,3693,1404,2113,1498
12384,3210,1811,2953,1529,996,4107,1591,2616,1566
10932,2837,1635,2550,1303,933,3517,1467,2304,1521
25189,6516,3532,5377,2924,1985,6612,3434,5121,3082
2036,725,724,1019,646,582,1659,533,961,905
1718,683,677,828,563,562,1801,567,1051,967
1949,816,737,909,633,552,1734,647,1070,997
2342,855,742,964,678,590,2029,627,1166,1058
2014,748,705,928,642,601,1934,622,1096,993
2299,1062,929,1193,909,803,2199,870,1530,1401
2166,808,821,1023,590,549,1857,498,960,942
2083,840,749,927,691,647,1750,690,1139,1117
1786,670,716,1160,540,559,1591,497,856,820
1562,587,642,911,505,487,1688,425,800,781
2045,754,711,978,633,549,1926,581,1010,919
1052,416,435,623,355,384,1317,365,665,651
7656,2064,1351,2054,1058,777,3038,1022,1580,1272
2320,868,770,1087,718,652,2141,750,1300,1178
1827,737,586,1214,554,499,1501,515,848,795
1939,791,752,1411,639,621,1770,566,1040,982
3147,1046,751,1084,682,587,2127,710,1107,1001
1924,842,800,942,681,639,2042,685,1204,1119
13451,3561,2124,3189,1849,1325,4265,2133,3377,2119
9369,2450,1412,2198,1247,867,3432,1510,2174,1476
12192,3487,2140,2967,1899,1462,3999,2111,3079,2173
8710,2575,1611,2310,1324,1012,3156,1493,2330,1725
3516,1047,759,1070,657,595,2063,662,1159,981
3531,1331,1094,1336,936,878,1928,976,1635,1353
2107,835,783,981,664,642,1629,646,1089,1037
21160,5900,3428,4987,3076,2336,6711,3556,5347,3576
3188,1194,1131,1343,905,825,2040,788,1469,1389
1750,664,647,721,560,539,1865,590,908,832
2396,926,883,1010,726,650,1882,686,1161,1111
2281,904,873,1070,678,659,1981,638,1133,951
17198,4197,2456,4010,2068,1374,5222,2285,3649,2262
12853,3208,1957,3081,1624,1028,4122,1608,2628,1832
1729,738,654,967,572,564,1635,578,1012,909
9514,2905,1970,2558,1700,1557,3408,1990,2995,2282
9064,2882,1969,2548,1802,1442,3334,1884,3013,2187
1663,776,747,995,691,680,1881,762,1370,1257
18348,4845,2969,4577,2529,1927,6553,2665,4212,2835
2771,1110,955,1293,820,798,2043,859,1453,1216
2289,994,754,1027,719,671,1905,688,1181,1091
2829,952,697,1106,666,574,1834,621,1077,968
5002,1549,1004,1558,870,677,2511,925,1395,1130
2194,817,784,1006,630,624,1704,676,1173,1028
2158,790,710,1199,568,519,1420,575,980,863
2269,899,858,1042,726,658,1620,716,1342,1154
28072,6742,3592,5869,3101,2051,7444,3562,5364,3125
1728,677,649,940,547,535,1737,549,907,887
27786,7058,4007,6045,3429,2325,7689,3974,5870,3569
1895,798,737,970,678,674,1715,680,1125,1042
14117,3695,2129,3207,1893,1324,4872,2079,3165,2021
2597,973,939,1061,705,696,1667,795,1166,1180
9171,2567,1563,2422,1421,994,3639,1524,2298,1608
15755,4057,2312,3442,2051,1460,4750,2278,3527,2313
5304,1813,1413,1551,1129,1027,2371,1216,1831,1523
3517,1309,1197,1377,963,816,2053,892,1597,1468
11043,3270,2087,2952,1810,1361,4291,1872,3031,2174
4232,1420,1183,1414,1065,898,2604,1023,1691,1549
2404,992,885,1124,734,713,1714,717,1234,1165
25445,6509,3637,5502,3098,1984,6720,3598,5250,3138
1754,775,725,1091,601,621,1696,575,1097,1004
9724,2504,1569,2420,1406,1021,2975,1664,2281,1702
2135,807,693,973,638,579,1813,634,1097,1001
19760,5184,3088,4328,2588,1794,5689,2866,4003,2714
11011,3085,2042,2723,1665,1300,3886,1791,2837,1944
21522,5733,3188,4810,2746,1875,6041,3203,4741,2969
7628,2591,1948,2481,1760,1581,3281,1907,3035,2510
7744,2168,1314,2268,1036,795,2812,1126,1724,1319
4920,2045,1520,1703,1424,1262,2186,1501,2134,1757
2612,1029,986,1040,788,716,2027,829,1293,1190
2549,1047,865,1139,705,704,2079,658,1123,1116
1726,646,694,886,547,571,2368,528,877,871
1723,680,672,789,520,505,2326,520,898,903
14673,4248,2572,3177,2332,1747,4258,2647,3438,2665
13434,3467,2032,3325,1716,1161,4368,1889,3026,1843
14427,3715,2019,3400,1926,1285,4383,2094,3151,1985
12181,4182,2712,3335,2219,1653,4105,2200,3038,2484
12138,4073,2410,3001,2034,1632,3993,2187,2894,2287
3733,1198,875,1275,783,668,2267,799,1284,1139
3025,1188,1022,1235,785,717,1854,756,1247,1150
3578,1245,1009,1215,880,856,1975,861,1487,1316
1680,719,665,871,577,609,1674,593,1035,984
16762,4627,2715,3760,2416,1729,4987,2684,3797,2628
2732,1041,1084,1395,838,801,2419,741,1305,1230
3015,986,889,1064,738,615,1961,771,1146,1077
1547,650,563,845,518,522,1776,497,887,846
3109,1189,862,1301,838,719,2158,927,1552,1284
1984,767,706,945,664,599,1865,654,1080,988
2741,983,887,1140,752,745,1804,748,1333,1186
2463,891,794,948,676,658,1834,671,1131,980
14280,3977,2404,3796,2248,1655,5106,2481,3820,2656
3078,1173,925,1161,875,753,2065,927,1611,1347
4256,1547,1208,1580,970,905,2292,994,1717,1534
3523,1302,1054,1167,896,782,1918,849,1421,1177
16690,5731,3384,4536,2858,2139,5691,2735,3975,3078
1932,711,727,1217,598,549,1569,529,945,923
2039,738,783,961,657,571,1900,618,980,955
1855,744,713,1033,591,539,1987,512,917,828
2874,1150,1030,1272,836,807,2019,831,1389,1194
1782,834,699,928,602,605,1782,567,974,972
2026,906,837,1022,683,650,2032,684,1232,1112
2692,978,897,1417,732,646,2175,664,1162,1114
2771,1081,889,1058,755,733,2239,775,1363,1163
2303,980,850,1120,733,748,1557,792,1415,1338
3811,1487,1073,1552,953,749,1926,1016,1653,1225
2049,792,681,833,671,597,1736,732,1193,1097
1620,707,613,854,589,568,1661,588,1114,966
2861,1105,900,1219,825,722,1957,750,1282,1110
6949,2121,1445,1983,1122,934,2747,1236,1944,1435
2298,723,512,741,459,384,1678,487,808,769
2224,937,969,1188,845,839,1995,949,1502,1392
5119,1548,1098,1521,876,720,2437,954,1568,1229
18775,4915,2747,3869,2495,1711,5540,2808,3896,2663
7286,2225,1446,2129,1277,1020,3010,1362,2183,1708
11306,3012,1698,2519,1529,1129,3627,1792,2742,1732
9249,2366,1302,2032,1137,710,2782,1213,1887,1204
11667,2988,1665,2706,1598,1140,3859,1803,2723,1800
23142,5969,3427,5172,3104,2041,6494,3541,5355,3286
3789,1328,961,1286,873,770,2370,886,1487,1313
1637,641,525,833,491,529,1586,618,975,904
2707,946,942,1315,710,668,2800,629,1053,1077
24128,7656,4309,5698,4032,3088,7034,4439,5899,4330
8326,2428,1470,2274,1319,1022,3365,1390,2326,1663
12843,4050,2436,3401,2138,1590,4555,2204,3369,2442
7015,2370,1460,1885,1361,1067,2986,1398,2231,1644
4283,1713,1396,1618,1196,1114,2229,1353,2156,1857
18432,5028,3016,3948,2600,1849,5210,2827,3992,2799
4857,1606,1122,1709,879,790,2560,882,1550,1278
2883,1127,1028,1231,833,792,1934,921,1515,1367
14391,3743,2148,3139,1883,1281,4723,2268,3268,2130
2133,791,713,935,606,579,1440,636,1097,1001
3469,1159,834,1022,773,663,2164,743,1174,1056
2517,896,767,1047,613,573,1833,586,1008,863
26193,6706,3667,5622,3341,2107,7221,3730,5612,3455
2011,921,794,968,603,612,1758,712,1243,1131
6568,1840,1417,1727,1098,903,2611,1135,1817,1438
23170,5865,3386,5108,2940,1958,6511,3448,5280,3165
1970,794,699,982,643,598,1545,575,1158,1032
4871,1465,971,1367,901,752,2377,956,1566,1191
10199,2848,1705,2500,1482,1103,3568,1672,2628,1673
6178,1661,1107,1811,979,728,2550,1044,1692,1177
2516,1114,921,1230,850,769,1599,888,1547,1434
3073,1106,982,1095,923,826,1935,756,1474,1267
4346,1709,1359,1543,1123,1014,2229,1159,2009,1649
20971,5637,3067,4642,2686,2029,6054,3203,4505,2879
2899,1187,1056,1259,936,912,1866,966,1641,1453
5685,1773,1192,1779,1087,996,2771,1193,1920,1516
4528,1932,1524,1733,1387,1302,2429,1477,2511,2032
4476,1501,1062,1383,993,840,2229,992,1690,1467
2617,968,817,1023,695,686,1776,707,1210,1203
9591,2756,1507,2552,1359,993,2991,1434,2234,1552
17738,4560,2522,3937,2132,1418,5189,2443,3900,2395
1763,728,607,1177,554,579,1532,603,1014,929
2602,1091,927,1346,792,756,1868,783,1318,1086
2195,923,805,980,679,671,2144,628,1021,1059
2041,862,803,952,665,654,1743,670,1136,1015
7963,2101,1291,1871,1079,796,2826,1118,1646,1237
3078,1275,1066,1261,978,940,1859,1038,1704,1585
6724,1906,1154,1684,1038,818,2668,1043,1587,1242
3761,1555,1274,1419,919,884,2332,985,1483,1259
2228,900,798,1079,629,662,1709,667,1075,1051
2224,888,724,1002,631,538,1891,598,1089,980
5132,1648,1335,1620,1177,1012,2510,1113,1882,1538
11764,3266,1886,2850,1768,1382,4020,1990,3184,2102
3447,1429,1246,1473,1045,935,2091,1037,1782,1554
2197,837,835,970,744,634,1802,691,1142,1015
2879,1185,1072,1309,935,972,1872,972,1735,1521
3489,1347,1152,1423,958,845,2011,968,1724,1449
2698,904,687,1024,629,553,1999,668,1042,920
2355,841,775,1067,685,640,2038,618,1063,956
2776,1006,1005,1162,807,722,1697,781,1478,1242
1422,541,497,689,458,415,1409,482,866,761
30902,9438,5514,6853,4798,3777,8535,5700,7173,5391
1304,554,545,811,457,415,1477,411,718,712
1988,780,747,943,570,601,1633,605,1008,912
2191,878,656,986,654,594,1830,667,1215,1083
2560,1042,946,1059,830,789,2099,838,1462,1272
3146,1107,847,1074,730,605,2143,761,1258,1068
3416,1241,901,1313,807,661,2275,741,1246,1065
27578,9902,6108,6840,5314,4147,8567,5721,6502,5574
2693,961,949,1144,780,720,2046,698,1167,1043
3307,1075,761,1168,683,613,2163,793,1255,1098
2574,1146,1052,1217,906,923,1740,926,1679,1540
3243,1161,901,1200,790,709,1945,861,1377,1142
2604,944,893,1140,664,626,1792,632,1145,988
2241,841,737,892,651,549,1584,627,1049,939
12581,4052,2535,3120,2319,1832,4444,2553,3449,2707
4179,1265,942,1359,877,651,2553,862,1369,1051
2022,805,757,974,641,633,1863,581,1041,962
14781,4165,2546,3606,2230,1647,4735,2558,3752,2654
2100,844,769,1077,654,643,1660,723,1132,998
1985,744,673,924,577,549,1703,498,937,879
6869,1980,1313,1814,1114,869,2599,1173,1870,1419
2219,919,870,1111,735,648,1963,672,1132,999
11280,2840,1674,2689,1533,1058,3927,1718,2549,1729
2284,871,809,1030,696,664,2003,718,1121,1038
1502,652,647,920,551,563,1587,593,983,876
20387,5070,2901,4429,2467,1631,5692,2898,4374,2725
2324,870,772,1013,631,569,1819,609,1008,968
3124,1259,1062,1260,875,853,1973,857,1464,1227
3609,1196,923,1367,771,683,2088,746,1238,1101
6786,1890,1119,1997,988,758,2984,1006,1719,1224
2216,853,805,1063,640,600,1924,591,1004,972
2284,902,782,1309,707,598,1868,692,1199,1009
1598,656,682,878,558,563,1755,566,1026,894
3472,1146,1082,1394,846,845,3070,938,1531,1477
2337,962,997,1017,762,668,1595,738,1125,1102
3130,1214,960,1250,755,734,2091,790,1365,1157
15558,4093,2288,3447,2017,1401,4847,2200,3389,2146
3163,1124,1072,1388,831,808,2016,829,1403,1267
2056,860,704,939,622,571,1654,590,1038,953
18573,4651,2673,4141,2233,1465,5466,2509,4040,2425
3983,1455,1097,1509,1043,905,2145,1067,1716,1474
9203,2444,1366,2324,1219,841,3081,1370,2178,1454
3630,1171,908,1106,749,692,2414,756,1257,1095
4781,1569,1074,1594,906,761,2560,918,1504,1262
2103,766,713,858,638,632,1745,682,1183,1096
3554,1319,1054,1358,982,883,2249,975,1625,1344
4598,1383,882,1289,811,658,2290,847,1452,1194
10007,2815,1556,2373,1443,921,3606,1519,2465,1625
13379,3507,1989,3046,1721,1223,3965,1956,3050,1986
1718,695,618,1096,539,520,1420,492,836,867
1863,720,704,1063,546,586,1860,577,1009,912
1619,698,665,905,633,616,1885,632,1075,988
15558,4042,2278,3516,1897,1278,4759,2117,3225,2105
15596,4629,2821,3830,2394,1711,4857,2344,3630,2546
47465,12499,6904,9890,6018,4027,12847,7027,9738,5565
6385,1956,1347,1841,1145,922,2749,1144,1947,1516
3083,1254,1192,1359,965,891,2163,955,1600,1439
14839,3897,2214,3506,1879,1225,4791,2019,2936,2042
21499,5604,3172,4879,2810,1803,6081,3205,4746,2851
8687,2794,1963,2344,1692,1460,3249,1932,2741,2225
11474,2879,1655,2628,1356,929,3932,1468,2232,1505
6906,2096,1489,1979,1219,954,3016,1252,2031,1543
30378,8263,4820,6042,4044,2964,7963,4986,6243,3906
4629,1547,1085,1625,997,849,2571,943,1586,1372
2338,849,956,1002,694,710,2071,611,1138,1121
2382,951,716,1127,637,571,2032,613,1076,873
3521,1168,945,1218,806,733,2314,817,1404,1111
2965,1036,881,1136,762,705,2151,716,1256,1216
4435,1480,1138,1478,987,884,2198,1002,1727,1451
12890,3998,2404,3058,2082,1555,4297,2133,3002,2260
17815,4597,2678,3947,2379,1704,5371,2631,3936,2466
2004,867,822,1065,630,602,1859,577,1100,941
26491,6390,3500,5588,2897,1755,7176,3410,5031,2979
18737,6067,3650,4140,3303,2559,5810,3544,4458,3522
24124,7637,4516,5764,4154,3140,7086,4459,5608,4407
12798,3692,2304,2907,2014,1480,4221,2332,3265,2402
3160,1174,896,1029,717,635,1979,730,1188,891
2704,1107,938,1186,760,771,1964,809,1388,1289
2222,739,678,783,530,531,1717,457,761,626
30024,7545,4152,6273,3632,2450,8013,4240,6260,3683
2831,1046,889,1340,745,663,2074,696,1194,992
2982,1092,867,966,648,544,1422,586,873,770
3225,1300,941,1058,777,712,2161,764,1149,888
17504,4711,2735,4049,2397,1744,5087,2786,4258,2713
1865,806,655,877,639,589,1789,566,1045,953
3739,1429,1207,1441,971,891,2429,909,1632,1382
8320,2231,1383,2163,1110,856,3332,1238,1871,1313
3236,1303,1107,1286,854,770,1923,882,1439,1304
11665,3448,2203,3053,1763,1334,3931,1884,2971,2093
23967,6270,3432,5405,2983,1958,6547,3390,5139,3023
16522,4617,2743,3956,2302,1812,5068,2789,3996,2752
3102,1345,1124,1371,1017,930,1958,1071,1762,1545
3007,1069,892,1217,711,669,1977,709,1212,1062
3686,1517,1173,1464,932,966,2088,1078,1677,1520
1942,749,690,961,616,591,1854,606,1077,987
3273,1113,871,1117,768,711,1966,708,1284,1125
2800,1071,975,1322,838,821,2038,846,1443,1255
3949,1611,1231,1329,1029,921,1827,1022,1759,1355
1759,718,621,933,606,551,1590,618,1047,955
1925,763,738,940,614,551,1572,618,1010,952
3301,1145,907,1102,776,708,2240,770,1267,1059
2244,870,795,1295,630,606,1833,625,1083,1010
3055,1083,777,1201,672,617,2123,636,1067,979
1982,774,681,1140,610,548,1442,599,1025,886
1964,799,708,987,625,581,1847,610,1097,983
1584,650,615,800,566,519,1598,534,969,973
1801,817,810,869,683,642,1959,649,1087,1012
6033,1816,1140,1688,1023,775,2733,932,1619,1220
3235,1409,1249,1441,1100,1024,2043,1040,1859,1579
2485,1007,930,1046,785,727,1873,746,1346,1242
2204,877,829,978,708,664,1998,718,1282,1108
2018,868,813,980,625,604,2160,638,1087,989
1878,808,697,905,591,583,1898,630,982,921
2421,1074,949,1097,947,856,1581,980,1621,1443
2599,880,826,991,692,633,2078,741,1279,1047
13876,3844,2358,3224,2046,1557,4425,2201,3244,2392
12655,3336,1977,2954,1699,1228,4177,1882,2901,1919
11574,3559,2244,3178,2019,1475,4432,1996,3164,2268
2468,943,884,1102,669,716,1885,621,1129,1005
2696,1166,950,1265,793,744,1832,715,1212,990
2735,1120,1022,1212,845,783,1717,846,1499,1364
2125,809,779,1059,626,562,1769,559,974,909
2267,885,769,999,730,750,1956,728,1215,1200
2235,909,848,1088,663,615,1949,681,1134,1061
2225,827,743,894,713,623,1871,732,1230,1055
1802,670,706,958,610,576,1847,613,1078,1004
2724,926,742,1016,646,630,2092,662,1117,1004
1762,681,759,863,562,558,1880,535,951,904
1962,757,658,920,602,533,1753,550,995,909
2844,1123,983,1308,852,791,1972,783,1401,1286
33005,10651,6364,7179,5547,4276,9430,6345,7471,5688
15079,3933,2276,3375,1986,1425,4550,2384,3392,2214
17030,4908,2804,4085,2567,1816,5308,2920,4046,2754
4987,1497,1016,1412,919,731,2285,860,1363,1114
5701,1720,1192,1692,1006,822,2656,1052,1655,1285
12401,3293,2075,2871,1752,1369,4156,1969,3054,1976
4105,1522,1283,1506,1034,902,2248,1001,1742,1451
1951,773,743,1295,626,601,1839,571,1043,995
2502,989,945,1184,770,729,1765,759,1288,1253
1508,635,641,840,603,546,1477,537,971,1013
2345,847,753,1050,650,608,1429,645,1136,971
2480,989,880,1003,776,719,1516,775,1429,1240
27482,6764,3504,5526,2995,1861,7418,3510,5236,2920
4719,1633,1187,1647,1110,936,2559,1071,1745,1369
3556,1410,1084,1401,908,821,2362,977,1504,1233
2312,965,899,1142,701,648,1797,670,1146,1075
3957,1471,1110,1505,996,893,2126,986,1684,1599
2505,966,860,1115,690,653,1958,727,1175,1196
2199,978,801,1117,657,639,1794,661,1287,1144
5307,1661,1160,1678,1072,844,2638,1155,1745,1551
4625,1526,990,1429,868,748,2453,953,1497,1209
2034,808,723,893,624,626,1836,679,1235,1022
2243,877,790,987,646,570,2165,610,1044,932
3935,1293,1101,1325,862,714,1934,805,1307,1121
2360,882,746,1091,624,608,2163,639,1091,970
4836,1463,1038,1427,879,739,2435,872,1377,1311
2856,1083,880,1138,710,629,2042,720,1172,1086
2779,1066,1034,1173,797,751,1825,718,1243,1163
2725,915,832,1125,718,618,2046,634,1071,985
2411,883,849,1091,668,595,2052,641,1043,920
2623,939,907,1037,774,726,1886,784,1342,1126
2582,1021,818,1068,726,717,2042,799,1302,1114
2235,883,767,978,742,710,1836,655,1268,1112
9128,2463,1569,2335,1326,982,3284,1390,2187,1688
3104,1187,1054,1342,833,741,2101,793,1356,1208
2657,1137,913,1205,790,714,1877,770,1185,1195
2219,961,817,1158,643,662,1862,710,1243,1187
2247,956,803,1050,628,566,1954,604,1177,1054
10860,2928,1735,2499,1640,1190,3841,1781,2616,1817
10043,3179,2051,2733,1742,1374,3619,1845,2890,2226
4215,1539,1227,1510,1002,786,2112,922,1523,1290
2436,840,766,1134,691,557,1928,611,1022,881
5608,1829,1283,1719,1219,1064,2433,1266,1985,1597
13260,3664,2167,3374,1921,1370,4318,1898,3050,2084
1880,794,853,982,646,678,1845,577,1015,1043
9094,2611,1586,2337,1376,1090,3071,1539,2380,1720
9543,3012,1991,2605,1614,1301,3822,1756,2690,2161
3538,1212,1000,1273,839,796,2040,830,1427,1205
3717,1467,1337,1512,1032,981,2128,1143,1779,1555
1848,747,704,969,601,603,1896,623,1034,1015
4973,1463,962,1584,859,707,2232,899,1429,1133
2722,1069,996,1246,856,783,1859,778,1455,1388
6403,2245,1728,2143,1484,1263,3019,1328,2351,1866
2585,940,819,1017,669,648,2077,685,1197,1115
2169,836,874,1143,694,690,1877,663,1075,1005
2198,873,817,923,673,664,1975,700,1214,1109
1960,766,728,865,643,615,1680,637,1086,985
2054,842,815,1095,652,659,1800,639,1171,1030
3076,1118,935,1214,816,686,1859,748,1337,1173
2873,1127,1034,1165,831,789,1868,783,1307,1248
14142,3724,2243,3407,1842,1218,4944,1902,2996,1998
27998,8425,5068,6746,4408,3341,8574,4823,6565,4719
2344,1042,1021,1180,857,834,1962,862,1461,1358
11044,3248,1970,2787,1655,1300,3740,1765,2751,1917
2642,1067,891,1141,722,718,1826,807,1336,1188
2175,912,878,1095,722,689,1804,654,1139,1049
9370,2698,1769,2478,1573,1236,3548,1637,2490,2014
1790,773,721,912,679,614,1884,672,1162,1058
4842,1824,1488,1744,1296,1165,2510,1380,2235,1818
3351,1185,919,1199,759,651,1803,702,1169,977
3062,1075,1016,1224,798,755,2223,731,1181,1099
2805,1008,885,1172,676,589,1966,687,1137,996
2209,811,755,970,624,531,2064,616,993,909
6294,2005,1267,1807,1089,914,2786,1194,1912,1538
1741,646,641,838,563,522,1943,566,1004,931
1773,715,684,837,554,534,1877,558,898,840
14040,4371,2633,3583,2392,1684,5077,2408,3611,2649
4698,1644,1342,1720,1043,921,2267,1096,1857,1579
10136,2877,1783,2591,1437,1014,3593,1464,2240,1723
3038,976,857,1125,713,615,1864,657,1160,1032
4497,1517,1309,1582,956,815,2318,893,1511,1379
2825,999,800,924,744,659,1902,768,1254,1009
2288,713,718,941,625,507,1893,462,840,797
2077,754,681,881,609,531,1910,603,1024,930
6800,2065,1354,1653,1141,863,2318,1232,1731,1194
3750,1347,996,1189,827,777,1907,797,1473,1167
14746,4501,2713,3846,2331,1695,4873,2183,3471,2473
2378,891,820,996,692,607,2242,662,1128,1040
23443,6802,3941,5373,3474,2454,6693,3739,5015,3845
1819,748,717,1047,580,573,1937,572,1015,951
2361,1031,967,1094,761,737,1720,785,1342,1290
9998,2981,1827,2514,1520,1206,3452,1677,2756,1928
9073,2741,1679,2521,1562,1189,3653,1703,2530,1867
4221,1566,1046,1480,986,832,2317,1017,1594,1190
3974,1475,1222,1429,1022,898,2193,982,1695,1378
2458,972,905,1094,773,738,1960,735,1232,1146
2689,985,803,1119,681,631,1794,683,1101,1055
2937,1124,999,1334,771,735,2417,656,1116,1093
2486,918,853,982,634,574,2106,619,1037,1009
2403,959,822,1138,682,621,2025,636,1123,1029
25714,6880,4001,5956,3601,2550,7665,3926,5644,3701
3293,1371,1156,1391,962,988,1873,1011,1797,1501
2903,1022,845,1278,648,654,2327,597,1059,884
1997,806,700,926,557,585,1817,583,1024,914
3358,1199,1054,1220,900,817,1877,830,1450,1252
4427,1562,1246,1595,1176,996,2206,1119,1816,1659
2319,811,787,1028,583,598,1891,584,979,913
2518,924,953,1068,652,632,1855,615,1039,968
2745,1093,1050,1114,858,833,1702,814,1450,1361
2594,1070,1014,1246,784,718,1853,718,1283,1250
2612,912,876,1060,785,741,2218,771,1288,1128
13042,3840,2397,3284,1927,1447,4331,2039,3133,2130
5149,1577,1051,1604,939,771,2788,997,1572,1324
9128,2444,1482,2140,1269,910,3365,1400,2122,1530
7068,1909,1239,1777,1053,835,3058,1193,1761,1340
9262,2462,1518,2450,1281,921,3555,1349,2204,1469
1852,767,727,935,594,583,1779,525,980,917
4207,1216,892,1275,756,616,2317,819,1304,1036
7397,1989,1196,2035,1021,693,3009,1066,1581,1195
2125,830,795,1080,686,601,2110,644,1136,1060
5756,1684,1261,1661,1049,816,2431,996,1742,1445
17998,4659,2488,4011,2226,1501,5242,2471,3850,2402
1810,686,710,977,571,543,1670,522,931,839
1483,655,664,1179,572,520,1623,534,986,891
3031,1143,916,1480,807,797,2126,796,1421,1223
3062,1203,1086,1317,961,832,1969,905,1558,1452
3147,1059,780,1209,680,569,2075,679,1124,971
